2026-04-11 11:46:04,963 | INFO | Loading training data...
2026-04-11 12:30:08,712 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:30:30,991 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 12:30:58,847 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:31:19,804 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 12:31:48,019 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:32:15,736 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 12:32:43,473 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 12:33:01,050 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:33:18,216 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 12:33:18,234 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 12:33:18,257 | INFO | SVM grid result: C=0.1, gamma=0.1, mean=0.5000, std=0.0000
2026-04-11 12:33:18,267 | INFO | ============================================================
2026-04-11 12:33:18,281 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=scale
2026-04-11 12:33:18,295 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:33:40,426 | INFO |   [1/10] DEP1003: acc=0.5417
2026-04-11 12:34:06,821 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:34:30,430 | INFO |   [3/10] DEP1032: acc=0.6111
2026-04-11 12:34:55,376 | INFO |   [4/10] HC1003: acc=0.5417
2026-04-11 12:35:17,880 | INFO |   [5/10] HC1011: acc=0.7500
2026-04-11 12:35:43,069 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:36:03,213 | INFO |   [7/10] HC1017: acc=0.9722
2026-04-11 12:36:17,423 | INFO |   [8/10] HC1025: acc=0.7222
2026-04-11 12:36:40,918 | INFO |   [9/10] HC1035: acc=0.7083
2026-04-11 12:36:55,278 | INFO |   [10/10] HC1054: acc=0.5694
2026-04-11 12:36:55,280 | INFO | LOSO Mean Accuracy: 0.6417 (64.17%), std=0.1408
2026-04-11 12:36:55,287 | INFO | SVM grid result: C=0.3, gamma=scale, mean=0.6417, std=0.0000
2026-04-11 12:36:55,288 | INFO | ============================================================
2026-04-11 12:36:55,289 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.001
2026-04-11 12:36:55,290 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:37:08,844 | INFO |   [1/10] DEP1003: acc=0.5833
2026-04-11 12:37:22,761 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:37:36,802 | INFO |   [3/10] DEP1032: acc=0.5972
2026-04-11 12:38:00,671 | INFO |   [4/10] HC1003: acc=0.5278
2026-04-11 12:38:14,644 | INFO |   [5/10] HC1011: acc=0.7500
2026-04-11 12:38:28,784 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:38:43,419 | INFO |   [7/10] HC1017: acc=0.9722
2026-04-11 12:38:57,200 | INFO |   [8/10] HC1025: acc=0.7222
2026-04-11 12:39:22,461 | INFO |   [9/10] HC1035: acc=0.7222
2026-04-11 12:39:49,217 | INFO |   [10/10] HC1054: acc=0.6111
2026-04-11 12:39:49,231 | INFO | LOSO Mean Accuracy: 0.6486 (64.86%), std=0.1389
2026-04-11 12:39:49,255 | INFO | SVM grid result: C=0.3, gamma=0.001, mean=0.6486, std=0.0000
2026-04-11 12:39:49,261 | INFO | ============================================================
2026-04-11 12:39:49,291 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.003
2026-04-11 12:39:49,312 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:40:14,513 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:40:28,725 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:40:42,893 | INFO |   [3/10] DEP1032: acc=0.6389
2026-04-11 12:41:00,381 | INFO |   [4/10] HC1003: acc=0.6111
2026-04-11 12:41:14,399 | INFO |   [5/10] HC1011: acc=0.7361
2026-04-11 12:41:39,802 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:42:00,119 | INFO |   [7/10] HC1017: acc=0.9722
2026-04-11 12:42:24,618 | INFO |   [8/10] HC1025: acc=0.7222
2026-04-11 12:42:42,111 | INFO |   [9/10] HC1035: acc=0.6667
2026-04-11 12:43:06,760 | INFO |   [10/10] HC1054: acc=0.5556
2026-04-11 12:43:06,789 | INFO | LOSO Mean Accuracy: 0.6403 (64.03%), std=0.1392
2026-04-11 12:43:06,842 | INFO | SVM grid result: C=0.3, gamma=0.003, mean=0.6403, std=0.0000
2026-04-11 12:43:06,873 | INFO | ============================================================
2026-04-11 12:43:06,903 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.01
2026-04-11 12:43:06,944 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:43:24,240 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:43:51,130 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:44:18,209 | INFO |   [3/10] DEP1032: acc=0.6250
2026-04-11 12:44:41,107 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:45:07,428 | INFO |   [5/10] HC1011: acc=0.7083
2026-04-11 12:45:24,543 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:45:41,370 | INFO |   [7/10] HC1017: acc=0.8333
2026-04-11 12:46:08,007 | INFO |   [8/10] HC1025: acc=0.8750
2026-04-11 12:46:35,165 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:47:02,065 | INFO |   [10/10] HC1054: acc=0.5694
2026-04-11 12:47:02,073 | INFO | LOSO Mean Accuracy: 0.6111 (61.11%), std=0.1386
2026-04-11 12:47:02,094 | INFO | SVM grid result: C=0.3, gamma=0.01, mean=0.6111, std=0.0000
2026-04-11 12:47:02,113 | INFO | ============================================================
2026-04-11 12:47:02,118 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.03
2026-04-11 12:47:02,119 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:47:19,001 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:47:36,122 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:48:04,028 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 12:48:21,137 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:48:38,080 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 12:48:55,590 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:49:22,891 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 12:49:48,702 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 12:50:15,823 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:50:33,038 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 12:50:33,039 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 12:50:33,047 | INFO | SVM grid result: C=0.3, gamma=0.03, mean=0.5000, std=0.0000
2026-04-11 12:50:33,048 | INFO | ============================================================
2026-04-11 12:50:33,049 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.1
2026-04-11 12:50:33,051 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:50:50,208 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:51:06,977 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:51:35,294 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 12:51:52,397 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:52:09,185 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 12:52:38,347 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:53:09,573 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 12:53:26,273 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 12:53:44,683 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:54:01,400 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 12:54:01,417 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 12:54:01,425 | INFO | SVM grid result: C=0.3, gamma=0.1, mean=0.5000, std=0.0000
2026-04-11 12:54:01,426 | INFO | ============================================================
2026-04-11 12:54:01,427 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=scale
2026-04-11 12:54:01,429 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:54:32,040 | INFO |   [1/10] DEP1003: acc=0.5694
2026-04-11 12:54:44,694 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:55:01,612 | INFO |   [3/10] DEP1032: acc=0.5556
2026-04-11 12:55:23,917 | INFO |   [4/10] HC1003: acc=0.6806
2026-04-11 12:55:42,192 | INFO |   [5/10] HC1011: acc=0.7500
2026-04-11 12:56:04,609 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:56:45,003 | INFO |   [7/10] HC1017: acc=0.8889
2026-04-11 12:57:08,482 | INFO |   [8/10] HC1025: acc=0.6111
2026-04-11 12:57:31,949 | INFO |   [9/10] HC1035: acc=0.5833
2026-04-11 12:58:03,456 | INFO |   [10/10] HC1054: acc=0.5278
2026-04-11 12:58:03,459 | INFO | LOSO Mean Accuracy: 0.6167 (61.67%), std=0.1176
2026-04-11 12:58:03,465 | INFO | SVM grid result: C=1, gamma=scale, mean=0.6167, std=0.0000
2026-04-11 12:58:03,467 | INFO | ============================================================
2026-04-11 12:58:03,470 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.001
2026-04-11 12:58:03,473 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:58:15,917 | INFO |   [1/10] DEP1003: acc=0.5694
2026-04-11 12:58:28,767 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:58:51,928 | INFO |   [3/10] DEP1032: acc=0.5694
2026-04-11 12:59:04,857 | INFO |   [4/10] HC1003: acc=0.5694
2026-04-11 12:59:26,920 | INFO |   [5/10] HC1011: acc=0.7639
2026-04-11 12:59:53,064 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:00:16,831 | INFO |   [7/10] HC1017: acc=0.9167
2026-04-11 13:00:29,773 | INFO |   [8/10] HC1025: acc=0.6250
2026-04-11 13:00:52,328 | INFO |   [9/10] HC1035: acc=0.5833
2026-04-11 13:01:21,652 | INFO |   [10/10] HC1054: acc=0.5417
2026-04-11 13:01:21,654 | INFO | LOSO Mean Accuracy: 0.6139 (61.39%), std=0.1234
2026-04-11 13:01:21,661 | INFO | SVM grid result: C=1, gamma=0.001, mean=0.6139, std=0.0000
2026-04-11 13:01:21,662 | INFO | ============================================================
2026-04-11 13:01:21,663 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.003
2026-04-11 13:01:21,665 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:01:36,070 | INFO |   [1/10] DEP1003: acc=0.5139
2026-04-11 13:01:48,048 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:02:00,190 | INFO |   [3/10] DEP1032: acc=0.5139
2026-04-11 13:02:12,862 | INFO |   [4/10] HC1003: acc=0.6389
2026-04-11 13:02:24,983 | INFO |   [5/10] HC1011: acc=0.7083
2026-04-11 13:02:37,156 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:02:49,544 | INFO |   [7/10] HC1017: acc=0.9444
2026-04-11 13:03:01,687 | INFO |   [8/10] HC1025: acc=0.5972
2026-04-11 13:03:13,876 | INFO |   [9/10] HC1035: acc=0.5972
2026-04-11 13:03:26,039 | INFO |   [10/10] HC1054: acc=0.5833
2026-04-11 13:03:26,041 | INFO | LOSO Mean Accuracy: 0.6097 (60.97%), std=0.1289
2026-04-11 13:03:26,042 | INFO | SVM grid result: C=1, gamma=0.003, mean=0.6097, std=0.0000
2026-04-11 13:03:26,043 | INFO | ============================================================
2026-04-11 13:03:26,044 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.01
2026-04-11 13:03:26,046 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:03:42,305 | INFO |   [1/10] DEP1003: acc=0.5556
2026-04-11 13:03:58,187 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:04:14,439 | INFO |   [3/10] DEP1032: acc=0.5556
2026-04-11 13:04:30,771 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 13:04:46,717 | INFO |   [5/10] HC1011: acc=0.6806
2026-04-11 13:05:02,734 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:05:18,807 | INFO |   [7/10] HC1017: acc=0.9306
2026-04-11 13:05:34,610 | INFO |   [8/10] HC1025: acc=0.7917
2026-04-11 13:05:51,185 | INFO |   [9/10] HC1035: acc=0.6944
2026-04-11 13:06:07,247 | INFO |   [10/10] HC1054: acc=0.5972
2026-04-11 13:06:07,248 | INFO | LOSO Mean Accuracy: 0.6306 (63.06%), std=0.1364
2026-04-11 13:06:07,249 | INFO | SVM grid result: C=1, gamma=0.01, mean=0.6306, std=0.0000
2026-04-11 13:06:07,251 | INFO | ============================================================
2026-04-11 13:06:07,252 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.03
2026-04-11 13:06:07,254 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:06:24,461 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 13:06:52,279 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:07:09,122 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 13:07:42,444 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 13:07:59,390 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 13:08:16,292 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:08:48,869 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 13:09:06,048 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 13:09:23,570 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 13:09:52,152 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 13:09:52,154 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 13:09:52,155 | INFO | SVM grid result: C=1, gamma=0.03, mean=0.5000, std=0.0000
2026-04-11 13:09:52,156 | INFO | ============================================================
2026-04-11 13:09:52,158 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.1
2026-04-11 13:09:52,159 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:10:09,259 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 13:10:41,568 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:10:58,501 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 13:11:15,543 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 13:11:32,577 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 13:11:49,598 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:12:06,417 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 13:12:23,144 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 13:12:40,110 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 13:12:57,570 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 13:12:57,572 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 13:12:57,573 | INFO | SVM grid result: C=1, gamma=0.1, mean=0.5000, std=0.0000
2026-04-11 13:12:57,575 | INFO | ============================================================
2026-04-11 13:12:57,576 | INFO | SVM grid: feature_set=enhanced, C=3, gamma=scale
2026-04-11 13:12:57,578 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:13:08,510 | INFO |   [1/10] DEP1003: acc=0.5833
2026-04-11 13:13:19,469 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:13:30,451 | INFO |   [3/10] DEP1032: acc=0.4861
2026-04-11 13:13:41,546 | INFO |   [4/10] HC1003: acc=0.5694
2026-04-11 13:13:52,149 | INFO |   [5/10] HC1011: acc=0.6250
2026-04-11 13:14:02,795 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:14:13,587 | INFO |   [7/10] HC1017: acc=0.8472
2026-04-11 13:14:24,289 | INFO |   [8/10] HC1025: acc=0.5556
2026-04-11 13:14:35,097 | INFO |   [9/10] HC1035: acc=0.5278
2026-04-11 13:14:45,729 | INFO |   [10/10] HC1054: acc=0.6667
2026-04-11 13:14:45,731 | INFO | LOSO Mean Accuracy: 0.5861 (58.61%), std=0.1028
2026-04-11 13:14:45,732 | INFO | SVM grid result: C=3, gamma=scale, mean=0.5861, std=0.0000
2026-04-11 13:14:45,733 | INFO | ============================================================
2026-04-11 13:14:45,735 | INFO | SVM grid: feature_set=enhanced, C=3, gamma=0.001
2026-04-11 13:14:45,737 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:14:56,707 | INFO |   [1/10] DEP1003: acc=0.5556
2026-04-11 13:15:07,700 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:15:18,880 | INFO |   [3/10] DEP1032: acc=0.5139
2026-04-11 13:15:29,901 | INFO |   [4/10] HC1003: acc=0.5556
2026-04-11 13:15:40,877 | INFO |   [5/10] HC1011: acc=0.6806
2026-04-11 13:15:51,970 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:16:03,220 | INFO |   [7/10] HC1017: acc=0.8750
2026-04-11 13:16:14,389 | INFO |   [8/10] HC1025: acc=0.5694
2026-04-11 13:16:25,624 | INFO |   [9/10] HC1035: acc=0.5139
2026-04-11 13:16:36,619 | INFO |   [10/10] HC1054: acc=0.6250
2026-04-11 13:16:36,620 | INFO | LOSO Mean Accuracy: 0.5889 (58.89%), std=0.1101
2026-04-11 13:16:36,621 | INFO | SVM grid result: C=3, gamma=0.001, mean=0.5889, std=0.0000
2026-04-11 13:16:36,622 | INFO | ============================================================
2026-04-11 13:16:36,624 | INFO | SVM grid: feature_set=enhanced, C=3, gamma=0.003
2026-04-11 13:16:36,625 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:16:47,428 | INFO |   [1/10] DEP1003: acc=0.5833
2026-04-11 13:16:58,055 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:17:08,878 | INFO |   [3/10] DEP1032: acc=0.4583
2026-04-11 13:17:19,683 | INFO |   [4/10] HC1003: acc=0.6389
2026-04-11 13:17:30,539 | INFO |   [5/10] HC1011: acc=0.6667
2026-04-11 13:17:41,453 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:17:52,442 | INFO |   [7/10] HC1017: acc=0.8889
2026-04-11 13:18:03,252 | INFO |   [8/10] HC1025: acc=0.5556
2026-04-11 13:18:14,162 | INFO |   [9/10] HC1035: acc=0.5556
2026-04-11 13:18:24,916 | INFO |   [10/10] HC1054: acc=0.5556
2026-04-11 13:18:24,932 | INFO | LOSO Mean Accuracy: 0.5903 (59.03%), std=0.1161
2026-04-11 13:18:24,947 | INFO | SVM grid result: C=3, gamma=0.003, mean=0.5903, std=0.0000
2026-04-11 13:18:24,962 | INFO | ============================================================
2026-04-11 13:18:24,977 | INFO | SVM grid: feature_set=enhanced, C=3, gamma=0.01
2026-04-11 13:18:24,990 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:18:41,381 | INFO |   [1/10] DEP1003: acc=0.5833
2026-04-11 13:18:57,573 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:19:13,815 | INFO |   [3/10] DEP1032: acc=0.5833
2026-04-11 13:19:30,266 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 13:19:46,749 | INFO |   [5/10] HC1011: acc=0.6944
2026-04-11 13:20:02,916 | INFO |   [6/10] HC1014: acc=0.5139
2026-04-11 13:20:19,355 | INFO |   [7/10] HC1017: acc=0.9444
2026-04-11 13:20:35,675 | INFO |   [8/10] HC1025: acc=0.7778
2026-04-11 13:20:52,421 | INFO |   [9/10] HC1035: acc=0.6806
2026-04-11 13:21:08,617 | INFO |   [10/10] HC1054: acc=0.6111
2026-04-11 13:21:08,642 | INFO | LOSO Mean Accuracy: 0.6389 (63.89%), std=0.1337
2026-04-11 13:21:08,655 | INFO | SVM grid result: C=3, gamma=0.01, mean=0.6389, std=0.0000
2026-04-11 13:21:08,668 | INFO | ============================================================
2026-04-11 13:21:08,682 | INFO | SVM grid: feature_set=enhanced, C=3, gamma=0.03
2026-04-11 13:21:08,696 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:21:25,878 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 13:21:42,960 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:21:59,720 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 13:22:16,794 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 13:22:33,649 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 13:22:50,574 | INFO |   [6/10] HC1014: acc=0.5000
