2026-04-11 12:28:26,586 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 12:28:54,857 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:29:24,332 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 12:29:54,519 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:30:24,376 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 12:30:53,798 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 12:31:21,374 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:31:50,517 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 12:31:50,518 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 12:31:50,520 | INFO | SVM grid result: C=0.3, gamma=0.1, mean=0.5000, std=0.0000
2026-04-11 12:31:50,520 | INFO | ============================================================
2026-04-11 12:31:50,521 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=scale
2026-04-11 12:31:50,521 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:32:10,823 | INFO |   [1/10] DEP1003: acc=0.5694
2026-04-11 12:32:32,077 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:32:52,243 | INFO |   [3/10] DEP1032: acc=0.5556
2026-04-11 12:33:14,627 | INFO |   [4/10] HC1003: acc=0.6806
2026-04-11 12:33:39,567 | INFO |   [5/10] HC1011: acc=0.7500
2026-04-11 12:34:04,311 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:34:28,829 | INFO |   [7/10] HC1017: acc=0.8889
2026-04-11 12:34:52,907 | INFO |   [8/10] HC1025: acc=0.6111
2026-04-11 12:35:16,405 | INFO |   [9/10] HC1035: acc=0.5833
2026-04-11 12:35:41,009 | INFO |   [10/10] HC1054: acc=0.5278
2026-04-11 12:35:41,010 | INFO | LOSO Mean Accuracy: 0.6167 (61.67%), std=0.1176
2026-04-11 12:35:41,012 | INFO | SVM grid result: C=1, gamma=scale, mean=0.6167, std=0.0000
2026-04-11 12:35:41,014 | INFO | ============================================================
2026-04-11 12:35:41,014 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.001
2026-04-11 12:35:41,014 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:36:06,325 | INFO |   [1/10] DEP1003: acc=0.5694
2026-04-11 12:36:31,598 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:36:57,562 | INFO |   [3/10] DEP1032: acc=0.5694
2026-04-11 12:37:23,576 | INFO |   [4/10] HC1003: acc=0.5694
2026-04-11 12:37:49,099 | INFO |   [5/10] HC1011: acc=0.7639
2026-04-11 12:38:14,009 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:38:39,204 | INFO |   [7/10] HC1017: acc=0.9167
2026-04-11 12:39:04,280 | INFO |   [8/10] HC1025: acc=0.6250
2026-04-11 12:39:29,491 | INFO |   [9/10] HC1035: acc=0.5833
2026-04-11 12:39:54,360 | INFO |   [10/10] HC1054: acc=0.5417
2026-04-11 12:39:54,361 | INFO | LOSO Mean Accuracy: 0.6139 (61.39%), std=0.1234
2026-04-11 12:39:54,363 | INFO | SVM grid result: C=1, gamma=0.001, mean=0.6139, std=0.0000
2026-04-11 12:39:54,364 | INFO | ============================================================
2026-04-11 12:39:54,364 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.003
2026-04-11 12:39:54,366 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:40:17,917 | INFO |   [1/10] DEP1003: acc=0.5139
2026-04-11 12:40:40,855 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:41:04,302 | INFO |   [3/10] DEP1032: acc=0.5139
2026-04-11 12:41:28,137 | INFO |   [4/10] HC1003: acc=0.6389
2026-04-11 12:41:51,607 | INFO |   [5/10] HC1011: acc=0.7083
2026-04-11 12:42:15,085 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:42:39,125 | INFO |   [7/10] HC1017: acc=0.9444
2026-04-11 12:43:02,626 | INFO |   [8/10] HC1025: acc=0.5972
2026-04-11 12:43:26,253 | INFO |   [9/10] HC1035: acc=0.5972
2026-04-11 12:43:50,227 | INFO |   [10/10] HC1054: acc=0.5833
2026-04-11 12:43:50,227 | INFO | LOSO Mean Accuracy: 0.6097 (60.97%), std=0.1289
2026-04-11 12:43:50,229 | INFO | SVM grid result: C=1, gamma=0.003, mean=0.6097, std=0.0000
2026-04-11 12:43:50,229 | INFO | ============================================================
2026-04-11 12:43:50,229 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.01
2026-04-11 12:43:50,229 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:44:21,758 | INFO |   [1/10] DEP1003: acc=0.5556
2026-04-11 12:44:53,654 | INFO |   [2/10] DEP1030: acc=0.5000
